event_id,url,title,pub_date,gdelt_lat,gdelt_lon,fetch_method,article_chars,is_hwc_event,species,event_type,humans_killed,humans_injured,animals_killed,animals_injured,event_date,primary_location,location_type,location_notes,gdelt_location_match,confidence,extraction_notes,_error,geocoded_address,final_lat,final_lon,geocode_source,gdelt_all_india_locations_hint
8a3d4526-fdd3-4719-b54f-8bd659521593,https://www.freepressjournal.in/bhopal/bhopal-assistance-of-rs-1-lakh-each-to-dependent-members-of-forest-martyrs,Bhopal : Assistance of Rs 1 lakh each to dependent members of forest martyrs,20220912T091500Z,17747.0,22.0833,jina,3805,True,elephant,attack_on_human,1,,,,2022-09-11,"Kanha Tiger Reserve, South Seoni, Madhya Pradesh, India",forest_division,"Kanha Tiger Reserve, South Seoni division",,medium,"Specific date and location not provided for all incidents, inferred from context.",,"Shop No 1, Office Ke Piche, D O, PWD Colony, Barapatthar, Seoni, Madhya Pradesh 480661, India",22.0914969,79.5536814,google_maps,
e9618432-5bcf-418e-bc1d-0f600dd44442,https://www.thehindu.com/news/cities/kolkata/durga-pujas-poses-an-elephantine-problem-in-bengals-bankura/article65875379.ece,Durga Pujas poses an elephantine problem in Bengal Bankura,20220911T104500Z,17946.0,23.25,selenium,562,False,elephant,,,,,,,,,"Barjora forest, Bankura district",,high,"No specific HWC incident reported, only future concerns",,,17946.0,23.25,gdelt_fallback,
2ec68324-8ae4-4048-9e0a-381424eeb887,https://timesofindia.indiatimes.com/blogs/the-soldier-and-the-storyteller/188931/,Over my dead body ( A 9 / 11 of India ) ,20220911T064500Z,70294.0,22.5697,selenium,18039,True,elephant,attack_on_human,,,,,2002-09-11,,unknown,"Trishul hills, Assam",,medium,Event described but specific location unknown,,,70294.0,22.5697,gdelt_fallback,
a5c243b5-8add-4597-96cb-5db01286830f,https://timesofindia.indiatimes.com/blogs/voices/talk-softly-the-tiger-will-listen/,Talk softly & the tiger will listen … ,20220910T043000Z,17710.0,11.6106,selenium,6826,False,,,,,,,,,,,,high,"No specific HWC event described, only cultural insights",,,17710.0,11.6106,gdelt_fallback,
7746cd45-bc5f-4b49-a82b-fd33fd3fd9ed,https://www.downtoearth.org.in/news/wildlife-biodiversity/kashmir-human-wildlife-conflict-children-being-increasingly-preyed-upon-by-black-bears-leopards-84833,"Kashmir human - wildlife conflict : Children being increasingly preyed upon by black bears , leopards",20220909T113000Z,72810.0,34.0306,jina,5429,True,"bear, leopard",attack_on_human,2,,,,2022-08-08,"Wagoora, Baramulla, Jammu And Kashmir, India",village,"Near Handwara, Kupwara district","Wagoora, Baramulla, Jammu And Kashmir, India",high,"Multiple attacks mentioned, focusing on recent incident",,"Wagoora, Jammu and Kashmir 193109",34.1737468,74.4325285,google_maps,
661ebf14-54e7-4e15-a850-6ffd6092edc1,https://www.thehindu.com/thread/mukteshwar-in-an-ecological-flux/article56826181.ece,Mukteshwar in an ecological flux,20220908T070000Z,70287.0,30.45,selenium,6189,False,,,,,,,,,,,,high,"No specific HWC event described, only general issues",,,70287.0,30.45,gdelt_fallback,
4246d548-68d1-4617-a431-2049ec043ac6,https://www.prokerala.com/news/articles/a1342941.html,Tigers attack villagers near MP sanctuary in two separate incidents,20220907T174500Z,17746.0,23.2667,jina,4335,True,tiger,attack_on_human,,2,,,2022-09-07,"Umariya district, Madhya Pradesh, India",district,Bandhavgarh Tiger Reserve buffer zone,,medium,"Two separate incidents, one on Sunday, one on Wednesday",,"Umaria, Madhya Pradesh, India",23.6013747,81.0754657,google_maps,
f6bbb58a-8ee7-4327-97d5-7a59ad021e76,https://www.ndtv.com/india-news/woman-fights-off-tiger-to-save-son-in-jabalpur-madhya-pradesh-3322789,Woman Fights Off Tiger To Save 1 - Year - Old Son In Madhya Pradesh,20220907T071500Z,17732.0,23.1667,selenium,1579,True,tiger,attack_on_human,,2,,,2022-09-07,"Rohaniya, Jabalpur, Madhya Pradesh, India",village,near Bandhavgarh Tiger Reserve,,high,Specific details provided about the incident and location.,,"Rohaniya, Madhya Pradesh 483775, India",23.9607196,80.62436629999999,google_maps,
18ef87b2-4d0e-48bc-9ed1-7fdecde1ec55,https://www.dnaindia.com/india/report-meet-archana-choudhary-a-courageous-mother-who-fought-a-tiger-to-save-15-month-old-son-2982967,"Meet Archana Choudhary , a courageous mother who fought a tiger to save 15 - month - old son",20220906T194500Z,17744.0,23.5,jina,7566,True,tiger,attack_on_human,,1,,,2022-09-06,"Rohania, Umaria, Madhya Pradesh, India",village,Mala beat of Bandhavgarh Tiger Reserve,"Rohania, Madhya Pradesh, India (70177.000,23.500)",high,Event clearly described with specific details.,,"Rohaniya, Madhya Pradesh, India",23.5211663,81.01473,google_maps,
51e68c10-6a9a-422f-b47a-80056a4d3240,https://www.thehindu.com/news/national/tamil-nadu/920-crore-greening-project-for-climate-change-response-in-tamil-nadu-to-take-off-this-month/article65852702.ece,₹920 crore greening project for climate change response in Tamil Nadu to take off this month,20220905T080000Z,70248.0,11.0,selenium,2582,False,,,,,,,,,,,,high,"Article discusses future plans and policies, no specific HWC event",,,70248.0,11.0,gdelt_fallback,
cd37161b-9837-4824-b432-edfc08fe2fc7,https://www.thehindu.com/news/national/andhra-pradesh/allotment-of-land-pattas-in-ysr-district-not-legal-ngt-says/article65849780.ece,"Allotment of land , pattas in YSR district not legal , NGT says",20220905T031500Z,17563.0,16.0,selenium,1997,True,tiger,corridor_conflict,,,,,,"YSR District, Andhra Pradesh, India",district,Near Sri Lankamalleswara Wildlife Sanctuary,,medium,Event inferred from potential future conflicts due to land conversion.,,"YSR District, Andhra Pradesh, India",14.5767233,78.8382644,google_maps,
c4e6cad9-379c-4151-a0b2-faa535477601,https://www.downtoearth.org.in/blog/wildlife-biodiversity/what-s-on-the-menu-for-india-s-most-endangered-canid--84692,What on the menu for India most endangered canid ? ,20220902T140000Z,17696.0,14.0,jina,7558,False,,,,,,,,,,,,high,"No specific HWC event described, only general information about dhole diet and habitat.",,,17696.0,14.0,gdelt_fallback,
aafc8b46-7308-4733-b9a9-4c995fe34555,https://www.downtoearth.org.in/news/wildlife-biodiversity/live-electric-wires-a-huge-threat-to-wild-elephants-two-female-tuskers-die-in-odisha-84545,Live electric wires a huge threat to wild elephants ; two female tuskers die in Odisha,20220825T170000Z,17807.0,26.0,jina,640,False,,,,,,,,,,,,high,"The article does not describe a specific HWC event, but discusses the threat of electric wires to wild elephants.",,,17807.0,26.0,gdelt_fallback,
512a1f5e-881d-4245-a057-35a68cf52c88,https://www.businessworld.in/article/O9-Solutions-Continues-Its-Commitment-To-Its-ESG-Agenda/24-08-2022-443569/,O9 Solutions Continues Its Commitment To Its ESG Agenda,20220824T131500Z,70217.0,20.5,jina,26514,False,,,,,,,,,,,,high,No specific HWC event described in the article.,,,70217.0,20.5,gdelt_fallback,
6f144dc0-6d37-4567-bc73-ce52c05925b0,https://www.thehindubusinessline.com/economy/agri-business/a-jumbo-threat-to-indian-coffee-estates-in-karnataka/article65779666.ece,A jumbo threat to coffee estates in Karnataka - The Hindu BusinessLine,20220817T180000Z,17643.0,23.45,selenium,5065,True,elephant,crop_raid,3,,,,2022-08-17,"Mudigere, Chikkamagaluru, Karnataka, India",village,Coffee estates near Bhadra and Pushpagiri Reserve,,medium,"Specific event details limited, broader context provided",,"Mudigere, Karnataka, India",13.1365287,75.64032449999999,google_maps,
23d02ef8-2015-4a69-8f02-3eafebeb5fb0,https://www.freepressjournal.in/mumbai/human-elephant-conflict-youth-can-solve-problem-of-co-existence,Human - Elephant conflict :  Youth can solve problem of co - existence  ,20220817T034500Z,70184.0,18.975,jina,4378,False,,,,,,,,,,,,high,"No specific HWC event described, only discussion of conflict and book launch.",,,70184.0,18.975,gdelt_fallback,
8807261f-bd6c-41a8-8d67-d6751b3e2f30,https://timesofindia.indiatimes.com/india/pm-modi-vows-to-protect-elephants-india-gets-32nd-reserve/articleshow/93530941.cms,"PM Modi vows to protect elephants , India gets 32nd reserve | India News",20220813T001500Z,70248.0,11.0,selenium,1989,False,,,,,,,,,,,,high,No specific HWC event described in the article,,,70248.0,11.0,gdelt_fallback,
e9c387e8-4284-47ae-aaf4-888018589d48,https://www.latestly.com/agency-news/india-news-high-level-panel-to-probe-deaths-in-human-elephant-conflicts-in-odisha-jharkhand-4075176.html,"India News | High - level Panel to Probe Deaths in Human - elephant Conflicts in Odisha , Jharkhand",20220812T183000Z,17699.0,10.0,jina,7591,False,,,,,,,,,,,,high,"No specific HWC event described, only policy discussion.",,,17699.0,10.0,gdelt_fallback,
0e9dc211-aed2-44e4-baff-4ab44aebb3fc,https://www.thehindu.com/news/national/kerala/new-elephant-reserve-to-come-up-at-agasthyamalai-says-union-minister-bhupender-yadav/article65762469.ece,"New elephant reserve to come up at Agasthyamalai , says Union Minister Bhupender Yadav",20220812T160000Z,70116.0,21.5,selenium,2909,False,,,,,,,,,,,,high,"No specific HWC event described, only statistics and policy announcements.",,,70116.0,21.5,gdelt_fallback,
190ed678-d51b-48bc-b1bf-fe9a5098f6f1,https://www.downtoearth.org.in/news/wildlife-biodiversity/world-elephant-day-why-conservation-efforts-in-africa-evoke-opposing-reactions-84295,World Elephant Day : Why conservation efforts in Africa evoke opposing reactions,20220812T141500Z,70217.0,20.5,jina,6577,False,,,,,,,,,,,,high,"No specific HWC event described, only general discussion",,,70217.0,20.5,gdelt_fallback,
407ec69f-38fa-4e7d-8dbd-1209f7b85d44,https://www.thehindu.com/news/cities/kozhikode/gaj-mahotsav-turns-focus-on-human-elephant-conflict-in-kerala/article65761135.ece,Gaj Mahotsav turns focus on human - elephant conflict in Kerala,20220812T134500Z,17703.0,11.25,selenium,585,True,elephant,corridor_conflict,,,,,,null,district,"Kannur district, Kerala",null,medium,"Inferred from context, no specific incident date or location",,,17703.0,11.25,gdelt_fallback,
dbe6457e-3dee-4fde-b0c2-4acc2af7bd52,https://www.thehindu.com/news/national/karnataka/mitigating-human-elephant-conflict-key-challenge-this-world-elephant-day/article65758534.ece,Mitigating human - elephant conflict key challenge this World Elephant Day,20220811T170000Z,17689.0,12.4167,selenium,3190,False,,,,,,,,,,,,high,"No specific HWC event described, only general statistics and plans.",,,17689.0,12.4167,gdelt_fallback,
72b7118d-da27-440d-bc2f-abd43700b984,https://www.thehindu.com/news/cities/Coimbatore/farmers-want-formation-of-elephant-proof-trench-in-talavadi-hills/article65757074.ece,Farmers want formation of elephant proof trench in Talavadi hills,20220811T121500Z,70298.0,9.35,selenium,1408,True,elephant,crop_raid,,,,,,"Jerahalli Forest Range, Hasanur Division, Sathyamangalam Tiger Reserve, Tamil Nadu, India",forest_range,"Talavadi Hills, Sathyamangalam Tiger Reserve",,high,Event described as ongoing crop raids by elephants in Jerahalli Forest Range.,,"J6RJ+GVM Sathyamangalam Wildlife Sanctuary, Talamalai R.F., Tamil Nadu 638503, India",11.641345,77.2321621,google_maps,
d4b91b52-4fe8-495b-8f8b-f167c9f32373,https://www.prokerala.com/news/articles/a1334137.html,"4 - year - old girl killed in leopard attack in the Nilgiris , TN",20220810T130000Z,17873.0,11.4,jina,3336,True,leopard,attack_on_human,1,,,,2022-08-10,"Arakadu, Nilgiris, Tamil Nadu, India",village,"near Mynalain, private tea estate","Nilgiris, Tamil Nadu, India",high,Specific details provided in the article.,,"Nilgiris, Tamil Nadu, India",11.4135955,76.7024689,google_maps,
714a624b-6f34-469a-b572-d1e200c22010,https://www.thehindu.com/news/cities/Coimbatore/tpdk-condemns-posters-in-hindi/article65750243.ece,TPDK condemns posters in Hindi,20220809T161500Z,17867.0,10.3667,selenium,720,False,,,,,,,,,,,,high,Article discusses past events but does not describe a specific HWC incident.,,,17867.0,10.3667,gdelt_fallback,
6d614c51-2d70-451f-8655-dd8c3ae5322f,https://www.downtoearth.org.in/news/wildlife-biodiversity/over-1-500-people-died-in-elephant-attacks-in-last-3-years-maximum-casualties-in-odisha-84166,"Over 1 , 500 people died in elephant attacks in last 3 years , maximum casualties in Odisha",20220804T160000Z,70116.0,21.5,jina,5659,False,,,,,,,,,,,,high,Article provides general statistics and no specific incident details.,,,70116.0,21.5,gdelt_fallback,
649fa6f5-b476-4ee9-8bb2-74e54becc38b,https://www.indiagazette.com/news/272642259/india-taking-several-steps-to-conserve-wildlife-population,India taking several steps to conserve wildlife population,20220803T221500Z,17699.0,10.0,jina,6506,False,,,,,,,,,,,,high,"No specific HWC event described, only general conservation efforts and statistics.",,,17699.0,10.0,gdelt_fallback,
013ca1d5-b694-4076-b08c-9b172f9e3312,https://www.business-standard.com/article/news-ani/india-taking-several-steps-to-conserve-wildlife-population-122080301849_1.html,India is taking several steps to conserve wildlife population,20220803T191500Z,17699.0,10.0,jina,7318,False,,,,,,,,,,,,high,"No specific HWC event described, only general conservation efforts and statistics.",,,17699.0,10.0,gdelt_fallback,
4b801342-ae9f-4cf1-87bc-e773508ad05d,https://news.webindia123.com/news/Articles/India/20220803/3969592.html,India taking several steps to conserve wildlife population,20220803T174500Z,17699.0,10.0,jina,4699,False,,,,,,,,,,,,high,"No specific HWC event described, only general conservation efforts and statistics.",,,17699.0,10.0,gdelt_fallback,
4effd86e-3b7c-4721-9b34-f79ed592f5eb,https://www.indiagazette.com/news/272641690/wwf-india-continues-to-work-for-wildlife-conservation-through-field-level-activities,WWF India continues to work for wildlife conservation through field - level activities,20220803T131500Z,17699.0,10.0,jina,6781,False,,,,,,,,,,,,high,No specific HWC event described in the article,,,17699.0,10.0,gdelt_fallback,
997334a0-3947-4a22-83dc-c8f741fa3820,https://news.webindia123.com/news/Articles/India/20220803/3969493.html,WWF India continues to work for wildlife conservation through field - level activities,20220803T111500Z,17699.0,10.0,jina,5155,False,,,,,,,,,,,,high,"No specific HWC event described, only general conservation efforts and statistics.",,,17699.0,10.0,gdelt_fallback,
12687ad9-1259-4dbf-902f-a7f0c129f048,https://starofmysore.com/daring-rana-of-bandipur-passes-away/,Daring  Rana  of Bandipur passes away - Star of Mysore,20220802T171500Z,17689.0,12.4167,jina,7630,False,,,,,,,,,,,,high,"No specific HWC event described, only tribute to Rana.",,,17689.0,12.4167,gdelt_fallback,
067f4de4-ccde-41f9-a9ac-28dfe07468e0,https://www.thehindu.com/news/national/karnataka/farmer-killed-in-tiger-attack/article65707816.ece,Farmer killed in tiger attack - The Hindu,20220731T161500Z,70160.0,12.1197,selenium,1757,True,tiger,human_killed,1,,,,2022-07-31,"Odeyanapura, Mysuru, Karnataka, India",village,near Hediayala range of Bandipur National Park,,high,Clear details of a tiger attack resulting in human death.,,"Mysuru, Karnataka, India",12.2958104,76.6393805,google_maps,
1fe2e228-3e3e-45d5-8cf4-14355a6136e9,https://www.thehindu.com/news/cities/Madurai/movement-of-tigers-indicates-a-healthy-forest-says-wildlife-photographer/article65707742.ece,"Movement of tigers indicates a healthy forest , says wildlife photographer",20220731T154500Z,70158.0,13.1667,selenium,317,False,,,,,,,,,,,,high,"No specific HWC event described, only general statement about tiger movement indicating healthy forest.",,,70158.0,13.1667,gdelt_fallback,
9ee0ef43-8c2d-407e-b596-07cee7dc3c96,https://www.downtoearth.org.in/news/wildlife-biodiversity/nepal-s-tigers-triple-india-had-and-will-continue-to-have-a-role-to-play-say-experts-84062,"Nepal tigers triple : India had and will continue to have a role to play , say experts",20220730T113000Z,17848.0,26.1833,jina,5169,False,,,,,,,,,,,,high,No specific human-wildlife conflict event described,,,17848.0,26.1833,gdelt_fallback,
54e6b966-7952-4c8b-9ec0-3e443ff3bee7,https://economictimes.indiatimes.com/magazines/panache/india-lost-1059-tigers-since-2012-experts-say-man-animal-conflicts-are-on-the-rise/articleshow/93218157.cms,"india : India lost 1 , 059 tigers since 2012 , experts say man - animal conflicts are on the rise",20220729T164500Z,17744.0,23.5,selenium,5343,True,tiger,human_killed,125,,,,2022-07-29,,state,Maharashtra and Uttar Pradesh mentioned,,medium,Event based on aggregated data over 3 years,,,17744.0,23.5,gdelt_fallback,
65da3c5f-ffe9-417a-a0f0-9287135ba355,https://www.downtoearth.org.in/news/governance/chhattisgarh-assembly-passes-resolution-against-hasdeo-coal-mining-83987,Chhattisgarh Assembly passes resolution against Hasdeo coal mining,20220727T123000Z,70118.0,22.65,selenium,2935,False,,,,,,,,,,,,high,"No specific HWC event described, only policy discussion",,,70118.0,22.65,gdelt_fallback,
06c3ad75-5e89-4854-8798-31ff0b750b13,https://swachhindia.ndtv.com/world-mangrove-day-an-effort-to-reduce-man-animal-conflict-in-sundarbans-69810/,International Day For The Conservation Of The Mangrove Ecosystem : An Effort To Reduce Man - Animal Conflict In Sundarbans,20220726T154500Z,70293.0,22.6572,jina,10875,False,,,,,,,,,,,,high,"No specific HWC event described, only mitigation efforts",,,70293.0,22.6572,gdelt_fallback,
361bff35-57b6-4a34-a19a-c1342fe27fe8,https://www.nagpurtoday.in/lurking-terror-maharashtra-tops-in-human-deaths-due-to-tigers-between-2019-and-2021/07261416,Lurking terror : Maharashtra tops in human deaths due to tigers between 2019 and 2021,20220726T113000Z,70282.0,30.25,jina,3172,False,,,,,,,,,,,,high,Article provides statistics without a specific incident.,,,70282.0,30.25,gdelt_fallback,
